Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
1309027	Receive	 15:10:31.556.0	0x0df11903	Data	Extend	8	FF 18 04 30 01 A3 FF FF 
1309028	Receive	 15:10:31.556.0	0x09f11203	Data	Extend	8	FF 18 04 FF 7F B8 00 FC 
1309029	Receive	 15:10:31.556.0	0x1cff0003	Data	Extend	8	3F 9F F5 FF FF FF FF FF 
1309030	Receive	 15:10:31.556.0	0x09fd0219	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309031	Receive	 15:10:31.556.0	0x09f11303	Data	Extend	8	FF 1A B4 0A 00 FF FF FF 
1309032	Receive	 15:10:31.556.0	0x0df11403	Data	Extend	8	FF FF FF FF FF FF FF FF 
1309033	Receive	 15:10:31.556.0	0x1dff1a03	Data	Extend	8	E0 1D 3F 9F 06 00 00 00 
1309034	Receive	 15:10:31.556.0	0x1dff1a03	Data	Extend	8	E1 82 00 00 00 D9 FF FF 
1309035	Receive	 15:10:31.556.0	0x1dff1a03	Data	Extend	8	E2 FF 00 A0 00 00 00 0B 
1309036	Receive	 15:10:31.556.0	0x1dff1a03	Data	Extend	8	E3 01 00 00 52 05 00 00 
1309037	Receive	 15:10:31.556.0	0x09fd0220	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309038	Receive	 15:10:31.556.0	0x1dff1a03	Data	Extend	8	E4 00 00 FF FF FF FF FF 
1309039	Receive	 15:10:31.556.0	0x1dff1b03	Data	Extend	8	40 0A 3F 9F A4 FF 9F 00 
1309040	Receive	 15:10:31.556.0	0x1dff1b03	Data	Extend	8	41 93 00 07 00 FF FF FF 
1309041	Receive	 15:10:31.571.0	0x15fd0719	Data	Extend	8	FF C1 25 71 FF FF E2 03 
1309042	Receive	 15:10:31.571.0	0x09fe1203	Data	Extend	8	20 0C FF 7F FF 7F 95 06 
1309043	Receive	 15:10:31.587.0	0x09fe1203	Data	Extend	8	21 B9 FF FF 7F 2B FF FF 
1309044	Receive	 15:10:31.587.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B3 00 FF FF 
1309045	Receive	 15:10:31.587.0	0x09f8010c	Data	Extend	8	60 D9 50 1D 22 89 CC FF 
1309046	Receive	 15:10:31.602.0	0x09f80103	Data	Extend	8	4B DA 50 1D E0 88 CC FF 
1309047	Receive	 15:10:31.602.0	0x1dff1d03	Data	Extend	8	20 A3 3F 9F 04 22 FF 13 
1309048	Receive	 15:10:31.602.0	0x1dff1d03	Data	Extend	8	21 1F 4B C2 07 1A 18 A0 
1309049	Receive	 15:10:31.618.0	0x1dff1d03	Data	Extend	8	22 0F FF FF FF 7F 00 4C 
1309050	Receive	 15:10:31.618.0	0x1dff1d03	Data	Extend	8	23 3F 2E 16 24 24 13 FF 
1309051	Receive	 15:10:31.618.0	0x1dff1d03	Data	Extend	8	24 FF FF 7F 11 4D 98 26 
1309052	Receive	 15:10:31.618.0	0x1dff1d03	Data	Extend	8	25 07 89 A0 0F FF FF FF 
1309053	Receive	 15:10:31.618.0	0x1dff1d03	Data	Extend	8	26 7F 11 53 EA 05 A4 D5 
1309054	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	27 A0 0F FF FF FF 7F 00 
1309055	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	28 54 F6 05 68 01 10 0E 
1309056	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	29 FF FF FF 7F 00 8A B3 
1309057	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	2A 1C 0A 48 CC 10 FF FF 
1309058	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	2B FF 7F 18 8D 92 09 CE 
1309059	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	2C DC 04 10 FF FF FF 7F 
1309060	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	2D 00 8F B9 0C DB CC A0 
1309061	Receive	 15:10:31.619.0	0x0df50b23	Data	Extend	8	FF 2A 03 00 00 00 00 0E 
1309062	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	2E 0F FF FF FF 7F 00 96 
1309063	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	2F F7 14 21 C8 D8 0E FF 
1309064	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	30 FF FF 7F 00 9E 08 21 
1309065	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	31 11 62 C0 12 FF FF FF 
1309066	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	32 7F 18 A0 71 36 0F D6 
1309067	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	33 24 13 FF FF FF 7F 09 
1309068	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	34 A1 D5 1C 5D 2C 30 11 
1309069	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	35 FF FF FF 7F 18 A4 80 
1309070	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	36 08 94 A8 3C 0F FF FF 
1309071	Receive	 15:10:31.619.0	0x1dff1d03	Data	Extend	8	37 FF 7F 00 FF FF FF FF 
1309072	Receive	 15:10:31.633.0	0x19f21448	Data	Extend	8	48 4C 13 68 FE 07 76 FF 
1309073	Receive	 15:10:31.633.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B3 00 FF FF 
1309074	Receive	 15:10:31.649.0	0x0df11903	Data	Extend	8	FF 32 04 2E 01 AA FF FF 
1309075	Receive	 15:10:31.649.0	0x09f11203	Data	Extend	8	FF 32 04 FF 7F B8 00 FC 
1309076	Receive	 15:10:31.649.0	0x1cff0003	Data	Extend	8	3F 9F F7 FF FF FF FF FF 
1309077	Receive	 15:10:31.649.0	0x04ff1914	Data	Extend	8	41 9F 64 02 C2 01 00 00 
1309078	Receive	 15:10:31.649.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
1309079	Receive	 15:10:31.649.0	0x1dff2c13	Data	Extend	8	00 17 41 9F 70 00 00 00 
1309080	Receive	 15:10:31.649.0	0x1dff2c13	Data	Extend	8	01 00 FF FF FF 7F FF FF 
1309081	Receive	 15:10:31.649.0	0x1dff2c13	Data	Extend	8	02 FF FF FF FF FF 7F 4C 
1309082	Receive	 15:10:31.649.0	0x09fd0219	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309083	Receive	 15:10:31.649.0	0x1dff2c13	Data	Extend	8	03 3F 2E 16 FF FF FF FF 
1309084	Receive	 15:10:31.665.0	0x09f11303	Data	Extend	8	FF 2A BB 0A 00 FF FF FF 
1309085	Receive	 15:10:31.665.0	0x0df11403	Data	Extend	8	FF FF FF FF FF FF FF FF 
1309086	Receive	 15:10:31.665.0	0x1dff1a03	Data	Extend	8	00 1D 3F 9F 0A 00 00 00 
1309087	Receive	 15:10:31.665.0	0x1dff1a03	Data	Extend	8	01 39 00 00 00 01 00 00 
1309088	Receive	 15:10:31.665.0	0x1dff1a03	Data	Extend	8	02 00 00 9C 01 00 00 07 
1309089	Receive	 15:10:31.665.0	0x09fd0220	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309090	Receive	 15:10:31.665.0	0x1dff1a03	Data	Extend	8	03 01 00 00 0A 05 00 00 
1309091	Receive	 15:10:31.665.0	0x1dff1a03	Data	Extend	8	04 00 00 FF FF FF FF FF 
1309092	Receive	 15:10:31.665.0	0x1dff1b03	Data	Extend	8	60 0A 3F 9F AA FF 9F 00 
1309093	Receive	 15:10:31.665.0	0x1dff1b03	Data	Extend	8	61 93 00 07 00 FF FF FF 
1309094	Receive	 15:10:31.665.0	0x1dff1e03	Data	Extend	8	00 1C 3F 9F F0 00 00 00 
1309095	Receive	 15:10:31.665.0	0x1dff1e03	Data	Extend	8	01 00 00 00 00 00 00 00 
1309096	Receive	 15:10:31.665.0	0x1dff1e03	Data	Extend	8	02 00 00 00 00 08 00 00 
1309097	Receive	 15:10:31.665.0	0x1dff1e03	Data	Extend	8	03 00 00 00 00 00 00 00 
1309098	Receive	 15:10:31.665.0	0x1dff1e03	Data	Extend	8	04 00 FF FF FF FF FF FF 
1309099	Receive	 15:10:31.681.0	0x1dff2c14	Data	Extend	8	40 17 41 9F 00 67 00 00 
1309100	Receive	 15:10:31.681.0	0x1dff2c14	Data	Extend	8	41 00 FF FF FF 7F FF FF 
1309101	Receive	 15:10:31.681.0	0x1dff2c14	Data	Extend	8	42 FF FF FF FF FF 7F 4C 
1309102	Receive	 15:10:31.681.0	0x1dff2c14	Data	Extend	8	43 3F 2E 16 FF FF FF FF 
1309103	Receive	 15:10:31.681.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B3 00 FF FF 
1309104	Receive	 15:10:31.697.0	0x19f21445	Data	Extend	8	45 28 05 B2 FF 78 1E FF 
1309105	Receive	 15:10:31.697.0	0x09f8010c	Data	Extend	8	60 D9 50 1D 22 89 CC FF 
1309106	Receive	 15:10:31.697.0	0x09f8020c	Data	Extend	8	DE FC 35 F4 A4 00 FF FF 
1309107	Receive	 15:10:31.697.0	0x09f80103	Data	Extend	8	5B DA 50 1D E0 88 CC FF 
1309108	Receive	 15:10:31.712.0	0x0df50b23	Data	Extend	8	FF 2A 03 00 00 00 00 0E 
1309109	Receive	 15:10:31.728.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
1309110	Receive	 15:10:31.728.0	0x09f10514	Data	Extend	8	C0 15 30 38 FF FF 7F FF 
1309111	Receive	 15:10:31.728.0	0x09f10514	Data	Extend	8	C1 FF FF FF D1 06 D1 06 
1309112	Receive	 15:10:31.728.0	0x09f10514	Data	Extend	8	C2 FF 7F FF 7F FF 7F FF 
1309113	Receive	 15:10:31.728.0	0x09f10514	Data	Extend	8	C3 FF FF FF FF FF FF FF 
1309114	Receive	 15:10:31.728.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B3 00 FF FF 
1309115	Receive	 15:10:31.728.0	0x1dff1d03	Data	Extend	8	40 DF 3F 9F 14 12 FF 10 
1309116	Receive	 15:10:31.728.0	0x1dff1d03	Data	Extend	8	41 1D 05 D5 18 79 85 30 
1309117	Receive	 15:10:31.728.0	0x1dff1d03	Data	Extend	8	42 11 FF FF FF 7F 23 0D 
1309118	Receive	 15:10:31.728.0	0x1dff1d03	Data	Extend	8	43 82 36 7C 34 C0 12 FF 
1309119	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	44 FF FF 7F 23 0E 8D 23 
1309120	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	45 53 38 C0 12 FF FF FF 
1309121	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	46 7F 23 0F E4 2B 12 C9 
1309122	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	47 F8 11 FF FF FF 7F 23 
1309123	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	48 11 5F 03 5B 4D 00 00 
1309124	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	49 FF FF FF 7F 00 12 DF 
1309125	Receive	 15:10:31.744.0	0x18ea4512	Data	Extend	3	00 EE 00 
1309126	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	4A 07 47 C2 10 0E FF FF 
1309127	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	4B FF 7F 00 14 80 06 14 
1309128	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	4C 7B F8 11 FF FF FF 7F 
1309129	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	4D 23 15 7D 09 E2 74 CC 
1309130	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	4E 10 FF FF FF 7F 23 16 
1309131	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	4F 8E 25 DA 4B 24 13 FF 
1309132	Receive	 15:10:31.744.0	0x0df8050c	Data	Extend	8	60 2B DE FF FF FF FF FF 
1309133	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	50 FF FF 7F 23 17 8A 10 
1309134	Receive	 15:10:31.744.0	0x0df8050c	Data	Extend	8	61 FF 00 00 00 00 E0 5B 
1309135	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	51 EE D7 30 11 FF FF FF 
1309136	Receive	 15:10:31.744.0	0x0df8050c	Data	Extend	8	62 D3 06 00 00 00 C0 7C 
1309137	Receive	 15:10:31.744.0	0x1dff1d03	Data	Extend	8	52 7F 23 18 88 11 15 AE 
1309138	Receive	 15:10:31.745.0	0x0df8050c	Data	Extend	8	63 04 F4 FF FF FF FF FF 
1309139	Receive	 15:10:31.745.0	0x1dff1d03	Data	Extend	8	53 68 10 FF FF FF 7F 23 
1309140	Receive	 15:10:31.745.0	0x0df8050c	Data	Extend	8	64 FF FF FF 7F 10 FC FF 
1309141	Receive	 15:10:31.745.0	0x1dff1d03	Data	Extend	8	54 1E 58 12 04 2E 30 11 
1309142	Receive	 15:10:31.745.0	0x0df8050c	Data	Extend	8	65 FF 7F FF 7F FF FF FF 
1309143	Receive	 15:10:31.745.0	0x1dff1d03	Data	Extend	8	55 FF FF FF 7F 23 22 80 
1309144	Receive	 15:10:31.745.0	0x0df8050c	Data	Extend	8	66 7F FF FF FF FF FF FF 
1309145	Receive	 15:10:31.745.0	0x1dff1d03	Data	Extend	8	56 16 CF 7E 00 00 FF FF 
1309146	Receive	 15:10:31.745.0	0x1dff1d03	Data	Extend	8	57 FF 7F 00 24 C5 13 95 
1309147	Receive	 15:10:31.745.0	0x1dff1d03	Data	Extend	8	58 65 00 00 FF FF FF 7F 
1309148	Receive	 15:10:31.745.0	0x1dff1d03	Data	Extend	8	59 00 41 12 09 70 5C 3C 
1309149	Receive	 15:10:31.760.0	0x1dff1d03	Data	Extend	8	5A 0F FF FF FF 7F 03 42 
1309150	Receive	 15:10:31.760.0	0x09fd0219	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309151	Receive	 15:10:31.760.0	0x1dff1d03	Data	Extend	8	5B ED 2A 53 55 C0 12 FF 
1309152	Receive	 15:10:31.760.0	0x1dff1d03	Data	Extend	8	5C FF FF 7F 03 43 62 24 
1309153	Receive	 15:10:31.760.0	0x1dff1d03	Data	Extend	8	5D 0A DB C0 12 FF FF FF 
1309154	Receive	 15:10:31.761.0	0x1dff1d03	Data	Extend	8	5E 7F 03 44 F2 03 A2 D7 
1309155	Receive	 15:10:31.761.0	0x1dff1d03	Data	Extend	8	5F D8 0E FF FF FF 7F 00 
1309156	Receive	 15:10:31.761.0	0x0df01003	Data	Extend	8	FF F0 99 4F E0 7C 45 1C 
1309157	Receive	 15:10:31.761.0	0x0dfe1103	Data	Extend	8	E0 0E C1 FF E5 F4 A9 00 
1309158	Receive	 15:10:31.761.0	0x0dfe1103	Data	Extend	8	E1 4E 04 FF FF FF FF FF 
1309159	Receive	 15:10:31.761.0	0x0dfe1103	Data	Extend	8	E2 FF FF FF FF FF FF FF 
1309160	Receive	 15:10:31.761.0	0x0df11903	Data	Extend	8	FF 4E 04 2A 01 A9 FF FF 
1309161	Receive	 15:10:31.761.0	0x09f11203	Data	Extend	8	FF 4E 04 FF 7F B8 00 FC 
1309162	Receive	 15:10:31.761.0	0x1cff0003	Data	Extend	8	3F 9F F9 FF FF FF FF FF 
1309163	Receive	 15:10:31.761.0	0x09f11303	Data	Extend	8	FF 56 C4 0A 00 FF FF FF 
1309164	Receive	 15:10:31.761.0	0x0df11403	Data	Extend	8	FF FF FF FF FF FF FF FF 
1309165	Receive	 15:10:31.761.0	0x09fd0220	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309166	Receive	 15:10:31.761.0	0x1dff1a03	Data	Extend	8	20 1D 3F 9F 06 00 00 00 
1309167	Receive	 15:10:31.761.0	0x1dff1a03	Data	Extend	8	21 54 00 00 00 27 00 00 
1309168	Receive	 15:10:31.761.0	0x1dff1a03	Data	Extend	8	22 00 00 85 01 00 00 13 
1309169	Receive	 15:10:31.761.0	0x1dff1a03	Data	Extend	8	23 00 00 00 8C 05 00 00 
1309170	Receive	 15:10:31.761.0	0x1dff1a03	Data	Extend	8	24 00 00 FF FF FF FF FF 
1309171	Receive	 15:10:31.761.0	0x1dff1b03	Data	Extend	8	80 0A 3F 9F A9 FF 9F 00 
1309172	Receive	 15:10:31.761.0	0x1dff1b03	Data	Extend	8	81 93 00 07 00 FF FF FF 
1309173	Receive	 15:10:31.776.0	0x09f10d14	Data	Extend	8	FF 00 8C FA FF 7F FF FF 
1309174	Receive	 15:10:31.776.0	0x09f80203	Data	Extend	8	FF FC EA F4 A9 00 FF FF 
1309175	Receive	 15:10:31.776.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B3 00 FF FF 
1309176	Receive	 15:10:31.792.0	0x09f8010c	Data	Extend	8	60 D9 50 1D 22 89 CC FF 
1309177	Receive	 15:10:31.792.0	0x09f80103	Data	Extend	8	6A DA 50 1D DF 88 CC FF 
1309178	Receive	 15:10:31.792.0	0x15fd0603	Data	Extend	8	FF FF FF DA 70 03 04 FF 
1309179	Receive	 15:10:31.807.0	0x1cff1912	Data	Extend	8	41 9F 64 0B 00 00 00 00 
1309180	Receive	 15:10:31.822.0	0x0df50b23	Data	Extend	8	FF 2A 03 00 00 00 00 0E 
1309181	Receive	 15:10:31.822.0	0x15fd0803	Data	Extend	8	FF 00 01 DA 70 FF FF FF 
1309182	Receive	 15:10:31.822.0	0x09fe1203	Data	Extend	8	40 0C FF 7F FF 7F 95 06 
1309183	Receive	 15:10:31.822.0	0x09fe1203	Data	Extend	8	41 BA FF FF 7F 2B FF FF 
1309184	Receive	 15:10:31.838.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B3 00 FF FF 
1309185	Receive	 15:10:31.853.0	0x0df11903	Data	Extend	8	FF 6A 04 28 01 A3 FF FF 
1309186	Receive	 15:10:31.853.0	0x09f11203	Data	Extend	8	FF 6A 04 FF 7F B8 00 FC 
1309187	Receive	 15:10:31.853.0	0x1cff0003	Data	Extend	8	3F 9F F9 FF FF FF FF FF 
1309188	Receive	 15:10:31.853.0	0x09fd0219	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309189	Receive	 15:10:31.853.0	0x09f11303	Data	Extend	8	FF B8 CF 0A 00 FF FF FF 
1309190	Receive	 15:10:31.853.0	0x0df11403	Data	Extend	8	FF FF FF FF FF FF FF FF 
1309191	Receive	 15:10:31.853.0	0x1dff1a03	Data	Extend	8	40 1D 3F 9F 38 00 00 00 
1309192	Receive	 15:10:31.853.0	0x1dff1a03	Data	Extend	8	41 65 00 00 00 25 00 00 
1309193	Receive	 15:10:31.869.0	0x1dff1a03	Data	Extend	8	42 00 00 66 03 00 00 BB 
1309194	Receive	 15:10:31.869.0	0x09fd0220	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309195	Receive	 15:10:31.869.0	0x1dff1a03	Data	Extend	8	43 FF FF FF B2 04 00 00 
1309196	Receive	 15:10:31.869.0	0x1dff1a03	Data	Extend	8	44 00 00 FF FF FF FF FF 
1309197	Receive	 15:10:31.869.0	0x1dff1b03	Data	Extend	8	A0 0A 3F 9F A2 FF A8 00 
1309198	Receive	 15:10:31.869.0	0x1dff1b03	Data	Extend	8	A1 93 00 07 00 FF FF FF 
1309199	Receive	 15:10:31.869.0	0x1dff1d03	Data	Extend	8	60 8B 3F 9F 14 22 FF 10 
1309200	Receive	 15:10:31.869.0	0x1dff1d03	Data	Extend	8	61 1D 4B C2 07 1A 18 3C 
1309201	Receive	 15:10:31.869.0	0x1dff1d03	Data	Extend	8	62 0F FF FF FF 7F 00 4C 
1309202	Receive	 15:10:31.869.0	0x1dff1d03	Data	Extend	8	63 3F 2E 16 24 F8 11 FF 
1309203	Receive	 15:10:31.869.0	0x1dff1d03	Data	Extend	8	64 FF FF 7F 03 4D 98 26 
1309204	Receive	 15:10:31.869.0	0x1dff1d03	Data	Extend	8	65 07 89 D8 0E FF FF FF 
1309205	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	66 7F 03 54 F6 05 68 01 
1309206	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	67 A0 0F FF FF FF 7F 00 
1309207	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	68 8A B3 1C 0A 48 F8 11 
1309208	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	69 FF FF FF 7F 00 8D 92 
1309209	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	6A 09 CE DC 3C 0F FF FF 
1309210	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	6B FF 7F 00 96 F7 14 21 
1309211	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	6C C8 AC 0D FF FF FF 7F 
1309212	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	6D 00 9E 08 21 11 62 04 
1309213	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	6E 10 FF FF FF 7F 00 A0 
1309214	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	6F 71 36 0F D6 C0 12 FF 
1309215	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	70 FF FF 7F 21 A1 D5 1C 
1309216	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	71 5D 2C F8 11 FF FF FF 
1309217	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	72 7F 00 A4 80 08 94 A8 
1309218	Receive	 15:10:31.870.0	0x1dff1d03	Data	Extend	8	73 A0 0F FF FF FF 7F 00 
1309219	Receive	 15:10:31.885.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B6 00 FF FF 
1309220	Receive	 15:10:31.901.0	0x09f8010c	Data	Extend	8	60 D9 50 1D 22 89 CC FF 
1309221	Receive	 15:10:31.901.0	0x09f80103	Data	Extend	8	7A DA 50 1D DE 88 CC FF 
1309222	Receive	 15:10:31.901.0	0x19f21448	Data	Extend	8	48 4C 13 65 FE 07 76 FF 
1309223	Receive	 15:10:31.901.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
1309224	Receive	 15:10:31.917.0	0x0df50b23	Data	Extend	8	FF 26 03 00 00 00 00 0E 
1309225	Receive	 15:10:31.933.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B6 00 FF FF 
1309226	Receive	 15:10:31.949.0	0x09f8020c	Data	Extend	8	DE FC 35 F4 A4 00 FF FF 
1309227	Receive	 15:10:31.949.0	0x0df11903	Data	Extend	8	FF 86 04 27 01 9E FF FF 
1309228	Receive	 15:10:31.949.0	0x09f11203	Data	Extend	8	FF 86 04 FF 7F B8 00 FC 
1309229	Receive	 15:10:31.949.0	0x1cff0003	Data	Extend	8	3F 9F F9 FF FF FF FF FF 
1309230	Receive	 15:10:31.949.0	0x09fd0219	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309231	Receive	 15:10:31.949.0	0x19f21445	Data	Extend	8	45 28 05 B0 FF 78 1E FF 
1309232	Receive	 15:10:31.964.0	0x09f11303	Data	Extend	8	FF 85 D9 0A 00 FF FF FF 
1309233	Receive	 15:10:31.964.0	0x0df80503	Data	Extend	8	00 2B FF 99 4F B0 84 45 
1309234	Receive	 15:10:31.964.0	0x0df80503	Data	Extend	8	01 1C 00 19 FF 74 21 5C 
1309235	Receive	 15:10:31.964.0	0x0df80503	Data	Extend	8	02 D3 06 EC 2D 79 10 6D 
1309236	Receive	 15:10:31.964.0	0x0df80503	Data	Extend	8	03 04 F4 FF D4 30 24 03 
1309237	Receive	 15:10:31.964.0	0x09fd0220	Data	Extend	8	FF 4E 01 D0 33 FA FF FF 
1309238	Receive	 15:10:31.964.0	0x0df80503	Data	Extend	8	04 00 00 00 00 24 FC 1C 
1309239	Receive	 15:10:31.964.0	0x0df80503	Data	Extend	8	05 32 00 46 00 8E 12 00 
1309240	Receive	 15:10:31.964.0	0x0df80503	Data	Extend	8	06 00 00 FF FF FF FF FF 
1309241	Receive	 15:10:31.964.0	0x0df11403	Data	Extend	8	FF FF FF FF FF FF FF FF 
1309242	Receive	 15:10:31.964.0	0x1dff1a03	Data	Extend	8	60 1D 3F 9F 0A 00 00 00 
1309243	Receive	 15:10:31.964.0	0x1dff1a03	Data	Extend	8	61 35 00 00 00 3B 00 00 
1309244	Receive	 15:10:31.964.0	0x1dff1a03	Data	Extend	8	62 00 00 C5 03 00 00 16 
1309245	Receive	 15:10:31.964.0	0x1dff1a03	Data	Extend	8	63 00 00 00 B2 04 00 00 
1309246	Receive	 15:10:31.964.0	0x1dff1a03	Data	Extend	8	64 00 00 FF FF FF FF FF 
1309247	Receive	 15:10:31.964.0	0x1dff1b03	Data	Extend	8	C0 0A 3F 9F 9D FF A8 00 
1309248	Receive	 15:10:31.964.0	0x1dff1b03	Data	Extend	8	C1 93 00 07 00 FF FF FF 
1309249	Receive	 15:10:31.980.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
1309250	Receive	 15:10:31.980.0	0x09f10514	Data	Extend	8	E0 15 30 38 FF FF 7F FF 
1309251	Receive	 15:10:31.980.0	0x09f10514	Data	Extend	8	E1 FF FF FF D1 06 D1 06 
1309252	Receive	 15:10:31.980.0	0x09f10514	Data	Extend	8	E2 FF 7F FF 7F FF 7F FF 
1309253	Receive	 15:10:31.980.0	0x09f10514	Data	Extend	8	E3 FF FF FF FF FF FF FF 
1309254	Receive	 15:10:31.980.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F B3 00 FF FF 
1309255	Receive	 15:10:31.980.0	0x1dff1d03	Data	Extend	8	80 DF 3F 9F 24 12 FF 13 
1309256	Receive	 15:10:31.980.0	0x1dff1d03	Data	Extend	8	81 1E 05 D5 18 79 85 94 
1309257	Receive	 15:10:31.980.0	0x1dff1d03	Data	Extend	8	82 11 FF FF FF 7F 16 0D 
1309258	Receive	 15:10:31.980.0	0x1dff1d03	Data	Extend	8	83 82 36 7C 34 30 11 FF 
1309259	Receive	 15:10:31.980.0	0x1dff1d03	Data	Extend	8	84 FF FF 7F 16 0E 8D 23 
1309260	Receive	 15:10:31.980.0	0x1dff1d03	Data	Extend	8	85 53 38 C0 12 FF FF FF 
1309261	Receive	 15:10:31.980.0	0x1dff1d03	Data	Extend	8	86 7F 16 0F E4 2B 12 C9 
1309262	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	87 88 13 FF FF FF 7F 16 
1309263	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	88 11 5F 03 5B 4D 00 00 
1309264	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	89 FF FF FF 7F 00 12 DF 
1309265	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	8A 07 47 C2 04 10 FF FF 
1309266	Receive	 15:10:31.995.0	0x18ea4512	Data	Extend	3	00 EE 00 
1309267	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	8B FF 7F 14 14 80 06 14 
1309268	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	8C 7B D8 0E FF FF FF 7F 
1309269	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	8D 16 15 7D 09 E2 74 68 
1309270	Receive	 15:10:31.995.0	0x1dff1d03	Data	Extend	8	8E 10 FF FF FF 7F 16 16 
1309271	Receive	 15:10:31.996.0	0x1dff1d03	Data	Extend	8	8F 8E 25 DA 4B C0 12 FF 
1309272	Receive	 15:10:31.996.0	0x1dff1d03	Data	Extend	8	90 FF FF 7F 16 17 8A 10 
1309273	Receive	 15:10:31.996.0	0x1dff1d03	Data	Extend	8	91 EE D7 94 11 FF FF FF 
1309274	Receive	 15:10:31.996.0	0x1dff1d03	Data	Extend	8	92 7F 16 18 88 11 15 AE 
